Probability of death for females by calendar year and by single year of age (ages 0 to 119).
Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
1988,0.008890,0.000716,0.000436,0.000356,0.000288,0.000240,0.000209,0.000196,0.000191,0.000185,0.000177,0.000174,0.000188,0.000225,0.000287,0.000362,0.000447,0.000502,0.000530,0.000532,0.000531,0.000540,0.000548,0.000561,0.000573,0.000599,0.000629,0.000661,0.000695,0.000717,0.000753,0.000797,0.000834,0.000877,0.000937,0.001013,0.001093,0.001164,0.001241,0.001308,0.001403,0.001539,0.001719,0.001868,0.002010,0.002197,0.002475,0.002781,0.003067,0.003336,0.003652,0.004067,0.004523,0.004975,0.005443,0.005974,0.006503,0.007069,0.007731,0.008339,0.009145,0.010090,0.011069,0.012008,0.012999,0.014186,0.015329,0.016587,0.018000,0.019552,0.021214,0.023101,0.025255,0.027649,0.030263,0.033085,0.036193,0.039635,0.043491,0.047949,0.053044,0.058742,0.065053,0.071993,0.079617,0.088072,0.097656,0.108431,0.120216,0.132886,0.146021,0.159698,0.174747,0.190860,0.207182,0.223842,0.240699,0.257598,0.274369,0.290831,0.308281,0.326777,0.346384,0.367167,0.389197,0.412549,0.437302,0.463540,0.491352,0.520834,0.552084,0.585209,0.620321,0.657540,0.696993,0.738812,0.781439,0.820511,0.861537,0.904614
1989,0.008815,0.000726,0.000414,0.000340,0.000281,0.000242,0.000214,0.000197,0.000186,0.000180,0.000176,0.000179,0.000194,0.000228,0.000294,0.000385,0.000464,0.000506,0.000520,0.000514,0.000512,0.000517,0.000527,0.000545,0.000565,0.000596,0.000622,0.000649,0.000677,0.000705,0.000748,0.000805,0.000860,0.000916,0.000969,0.001019,0.001076,0.001140,0.001209,0.001280,0.001399,0.001529,0.001682,0.001865,0.002012,0.002188,0.002420,0.002678,0.002935,0.003212,0.003569,0.003970,0.004383,0.004796,0.005226,0.005720,0.006275,0.006877,0.007578,0.008239,0.008953,0.009797,0.010727,0.011695,0.012774,0.013952,0.015025,0.016238,0.017627,0.019160,0.020810,0.022655,0.024767,0.027097,0.029661,0.032492,0.035555,0.038911,0.042672,0.046896,0.051665,0.057122,0.063290,0.070009,0.077109,0.084881,0.093870,0.104106,0.115384,0.127590,0.140621,0.154527,0.169172,0.184697,0.200854,0.217321,0.233943,0.250551,0.266961,0.282979,0.299958,0.317955,0.337033,0.357254,0.378690,0.401411,0.425496,0.451026,0.478087,0.506772,0.537179,0.569409,0.603574,0.639788,0.678176,0.718866,0.761009,0.799059,0.839012,0.880963
1990,0.008151,0.000652,0.000379,0.000314,0.000260,0.000223,0.000198,0.000176,0.000163,0.000159,0.000158,0.000165,0.000187,0.000229,0.000291,0.000369,0.000445,0.000494,0.000507,0.000495,0.000489,0.000496,0.000510,0.000532,0.000553,0.000582,0.000614,0.000644,0.000669,0.000699,0.000742,0.000785,0.000830,0.000884,0.000944,0.001006,0.001078,0.001147,0.001222,0.001279,0.001369,0.001488,0.001618,0.001754,0.001954,0.002176,0.002423,0.002674,0.002956,0.003215,0.003545,0.003900,0.004285,0.004704,0.005161,0.005689,0.006222,0.006788,0.007398,0.008012,0.008823,0.009677,0.010596,0.011557,0.012595,0.013794,0.014936,0.016130,0.017407,0.018808,0.020430,0.022271,0.024240,0.026433,0.028918,0.031704,0.034806,0.038215,0.041958,0.046131,0.050773,0.055922,0.061723,0.068310,0.075664,0.083698,0.092458,0.102012,0.112529,0.124213,0.137017,0.150973,0.166061,0.181588,0.197239,0.213205,0.229348,0.245511,0.261528,0.277220,0.293853,0.311484,0.330173,0.349984,0.370983,0.393242,0.416836,0.441846,0.468357,0.496458,0.526246,0.557821,0.591290,0.626767,0.664373,0.704236,0.746490,0.788473,0.827897,0.869292
1991,0.007836,0.000670,0.000421,0.000331,0.000258,0.000213,0.000189,0.000174,0.000167,0.000160,0.000155,0.000156,0.000169,0.000198,0.000261,0.000347,0.000433,0.000490,0.000519,0.000523,0.000519,0.000522,0.000523,0.000527,0.000545,0.000568,0.000596,0.000627,0.000657,0.000691,0.000747,0.000796,0.000831,0.000883,0.000947,0.001016,0.001079,0.001157,0.001248,0.001316,0.001406,0.001513,0.001632,0.001768,0.001936,0.002179,0.002414,0.002638,0.002896,0.003188,0.003524,0.003881,0.004217,0.004583,0.005026,0.005560,0.006116,0.006778,0.007481,0.008103,0.008791,0.009622,0.010428,0.011325,0.012399,0.013590,0.014703,0.015872,0.017172,0.018603,0.020183,0.022001,0.024036,0.026310,0.028813,0.031476,0.034402,0.037699,0.041424,0.045572,0.050151,0.055211,0.060804,0.067054,0.074132,0.082081,0.090914,0.100708,0.111429,0.122971,0.135386,0.148746,0.163135,0.178562,0.194389,0.210505,0.226752,0.242955,0.258924,0.274459,0.290927,0.308382,0.326885,0.346498,0.367288,0.389326,0.412685,0.437446,0.463693,0.491514,0.521005,0.552266,0.585402,0.620526,0.657757,0.697223,0.739056,0.776769,0.815607,0.856387
1992,0.007590,0.000616,0.000384,0.000299,0.000238,0.000200,0.000175,0.000160,0.000148,0.000142,0.000141,0.000148,0.000167,0.000208,0.000273,0.000350,0.000415,0.000454,0.000476,0.000474,0.000476,0.000483,0.000491,0.000510,0.000535,0.000561,0.000583,0.000609,0.000642,0.000669,0.000709,0.000769,0.000832,0.000890,0.000946,0.001012,0.001091,0.001170,0.001257,0.001328,0.001423,0.001548,0.001672,0.001786,0.001907,0.002085,0.002342,0.002578,0.002829,0.003075,0.003403,0.003780,0.004171,0.004543,0.004933,0.005425,0.005976,0.006572,0.007310,0.007973,0.008648,0.009408,0.010284,0.011170,0.012173,0.013409,0.014620,0.015849,0.017127,0.018542,0.020163,0.022019,0.024081,0.026307,0.028699,0.031318,0.034128,0.037265,0.040845,0.044881,0.049448,0.054639,0.060438,0.066793,0.073818,0.081523,0.089937,0.099235,0.109385,0.120308,0.132361,0.145801,0.160437,0.175948,0.191971,0.208260,0.224637,0.240907,0.256858,0.272269,0.288605,0.305922,0.324277,0.343733,0.364357,0.386219,0.409392,0.433956,0.459993,0.487593,0.516848,0.547859,0.580730,0.615574,0.652509,0.691659,0.733159,0.777148,0.823777,0.873204
1993,0.007420,0.000619,0.000397,0.000314,0.000249,0.000211,0.000194,0.000186,0.000176,0.000159,0.000147,0.000151,0.000176,0.000221,0.000279,0.000347,0.000420,0.000473,0.000503,0.000503,0.000498,0.000502,0.000503,0.000517,0.000538,0.000565,0.000593,0.000627,0.000665,0.000700,0.000742,0.000799,0.000849,0.000902,0.000957,0.001016,0.001105,0.001222,0.001328,0.001402,0.001487,0.001578,0.001686,0.001803,0.001952,0.002134,0.002359,0.002656,0.002907,0.003130,0.003408,0.003797,0.004189,0.004563,0.004909,0.005366,0.005966,0.006618,0.007339,0.008102,0.008860,0.009647,0.010437,0.011322,0.012326,0.013588,0.014801,0.016089,0.017440,0.018851,0.020411,0.022251,0.024322,0.026600,0.029136,0.031860,0.034889,0.038316,0.042125,0.046345,0.051045,0.056376,0.062339,0.068883,0.076146,0.084397,0.093661,0.103798,0.114757,0.126546,0.139064,0.152702,0.168279,0.185471,0.203146,0.221071,0.239016,0.256732,0.273948,0.290385,0.307808,0.326277,0.345853,0.366604,0.388601,0.411917,0.436632,0.462830,0.490599,0.520035,0.551238,0.584312,0.619371,0.656533,0.695925,0.737680,0.779596,0.818576,0.859505,0.902480
1994,0.007192,0.000594,0.000374,0.000299,0.000242,0.000201,0.000179,0.000166,0.000156,0.000142,0.000138,0.000146,0.000171,0.000210,0.000271,0.000341,0.000415,0.000467,0.000493,0.000495,0.000496,0.000503,0.000508,0.000511,0.000526,0.000557,0.000598,0.000639,0.000673,0.000704,0.000746,0.000802,0.000865,0.000942,0.001011,0.001086,0.001165,0.001240,0.001314,0.001381,0.001469,0.001581,0.001701,0.001842,0.001997,0.002184,0.002388,0.002609,0.002883,0.003121,0.003400,0.003761,0.004160,0.004518,0.004870,0.005290,0.005835,0.006486,0.007188,0.007867,0.008661,0.009531,0.010297,0.011100,0.012135,0.013420,0.014661,0.015940,0.017313,0.018752,0.020296,0.022043,0.024000,0.026171,0.028625,0.031390,0.034487,0.038021,0.041952,0.046205,0.050818,0.055949,0.061886,0.068627,0.075958,0.083951,0.092773,0.102676,0.113754,0.125791,0.138681,0.152642,0.167697,0.183466,0.199552,0.215944,0.232487,0.249010,0.265329,0.281249,0.298124,0.316011,0.334972,0.355070,0.376374,0.398957,0.422894,0.448268,0.475164,0.503674,0.533894,0.565928,0.599883,0.635876,0.674029,0.714471,0.757339,0.802779,0.850946,0.894005
1995,0.006794,0.000562,0.000354,0.000288,0.000233,0.000195,0.000177,0.000164,0.000150,0.000143,0.000147,0.000159,0.000180,0.000219,0.000275,0.000348,0.000426,0.000478,0.000498,0.000496,0.000491,0.000487,0.000493,0.000501,0.000513,0.000540,0.000580,0.000627,0.000673,0.000712,0.000763,0.000821,0.000870,0.000928,0.001000,0.001078,0.001164,0.001257,0.001346,0.001421,0.001515,0.001639,0.001765,0.001887,0.002002,0.002135,0.002326,0.002563,0.002817,0.003110,0.003397,0.003725,0.004085,0.004482,0.004904,0.005362,0.005886,0.006462,0.007121,0.007787,0.008571,0.009518,0.010412,0.011218,0.012113,0.013329,0.014574,0.015880,0.017256,0.018764,0.020378,0.022132,0.024085,0.026260,0.028715,0.031461,0.034491,0.037881,0.041788,0.046146,0.050873,0.056102,0.061956,0.068564,0.076037,0.084449,0.093790,0.104027,0.115274,0.127435,0.140339,0.154247,0.169582,0.186146,0.202807,0.219761,0.236837,0.253842,0.270570,0.286804,0.304013,0.322253,0.341589,0.362084,0.383809,0.406837,0.431248,0.457122,0.484550,0.513623,0.544440,0.577107,0.611733,0.648437,0.687343,0.728584,0.772299,0.812604,0.853234,0.895896
1996,0.006592,0.000533,0.000329,0.000272,0.000220,0.000183,0.000165,0.000158,0.000155,0.000149,0.000146,0.000156,0.000177,0.000210,0.000264,0.000338,0.000415,0.000460,0.000471,0.000470,0.000467,0.000467,0.000469,0.000479,0.000496,0.000523,0.000552,0.000592,0.000638,0.000675,0.000715,0.000775,0.000842,0.000903,0.000962,0.001033,0.001113,0.001201,0.001293,0.001372,0.001482,0.001602,0.001720,0.001843,0.001973,0.002146,0.002332,0.002533,0.002741,0.002954,0.003284,0.003651,0.004036,0.004409,0.004817,0.005264,0.005765,0.006304,0.006912,0.007592,0.008409,0.009324,0.010288,0.011210,0.012215,0.013405,0.014560,0.015789,0.017150,0.018635,0.020230,0.021992,0.023952,0.026106,0.028514,0.031269,0.034398,0.037881,0.041750,0.046063,0.050811,0.056080,0.062009,0.068649,0.076188,0.084678,0.093971,0.104095,0.115138,0.127301,0.140809,0.155417,0.170494,0.185803,0.201267,0.217083,0.233134,0.249288,0.265403,0.281327,0.298207,0.316099,0.335065,0.355169,0.376480,0.399068,0.423012,0.448393,0.475297,0.503814,0.534043,0.566086,0.600051,0.636054,0.674217,0.714670,0.757551,0.803004,0.851184,0.899623
1997,0.006466,0.000489,0.000309,0.000256,0.000213,0.000187,0.000166,0.000155,0.000147,0.000144,0.000144,0.000147,0.000163,0.000192,0.000244,0.000312,0.000396,0.000456,0.000480,0.000476,0.000470,0.000475,0.000492,0.000493,0.000494,0.000505,0.000528,0.000559,0.000586,0.000615,0.000660,0.000718,0.000773,0.000831,0.000891,0.000964,0.001051,0.001140,0.001230,0.001328,0.001443,0.001564,0.001679,0.001809,0.001928,0.002066,0.002257,0.002463,0.002699,0.002938,0.003204,0.003586,0.003955,0.004316,0.004694,0.005195,0.005741,0.006307,0.006865,0.007430,0.008155,0.009088,0.010073,0.011109,0.012150,0.013283,0.014394,0.015569,0.016878,0.018358,0.020020,0.021865,0.023833,0.025912,0.028186,0.030815,0.033914,0.037475,0.041405,0.045620,0.050348,0.055771,0.061791,0.068421,0.075914,0.084382,0.093739,0.103932,0.114989,0.127295,0.141078,0.156025,0.171879,0.188361,0.204954,0.221856,0.238906,0.255924,0.272717,0.289080,0.306425,0.324811,0.344299,0.364957,0.386855,0.410066,0.434670,0.460750,0.488395,0.517699,0.548761,0.581687,0.616588,0.653583,0.692798,0.734366,0.778428,0.824046,0.865249,0.908511
1998,0.006550,0.000494,0.000308,0.000245,0.000197,0.000168,0.000151,0.000145,0.000140,0.000135,0.000134,0.000139,0.000153,0.000185,0.000236,0.000302,0.000375,0.000425,0.000448,0.000447,0.000444,0.000447,0.000454,0.000463,0.000474,0.000492,0.000510,0.000527,0.000550,0.000593,0.000645,0.000704,0.000757,0.000822,0.000894,0.000969,0.001054,0.001149,0.001237,0.001325,0.001421,0.001544,0.001681,0.001824,0.001952,0.002075,0.002231,0.002433,0.002654,0.002869,0.003127,0.003440,0.003842,0.004198,0.004567,0.005043,0.005610,0.006139,0.006686,0.007283,0.008004,0.008858,0.009764,0.010788,0.011999,0.013294,0.014421,0.015535,0.016796,0.018291,0.019994,0.021897,0.023950,0.026090,0.028394,0.030998,0.033986,0.037396,0.041275,0.045698,0.050682,0.056236,0.062348,0.069127,0.076714,0.085193,0.094591,0.104921,0.116249,0.128791,0.142509,0.157255,0.173184,0.189976,0.206886,0.224101,0.241448,0.258737,0.275763,0.292309,0.309847,0.328438,0.348144,0.369033,0.391175,0.414645,0.439524,0.465896,0.493849,0.523480,0.554889,0.588182,0.623473,0.660882,0.700535,0.742567,0.787121,0.827977,0.869376,0.912844
1999,0.006363,0.000467,0.000302,0.000244,0.000197,0.000168,0.000154,0.000147,0.000143,0.000141,0.000142,0.000144,0.000150,0.000169,0.000217,0.000291,0.000376,0.000437,0.000462,0.000465,0.000465,0.000465,0.000465,0.000469,0.000475,0.000488,0.000504,0.000525,0.000550,0.000586,0.000632,0.000685,0.000738,0.000795,0.000858,0.000937,0.001035,0.001140,0.001247,0.001337,0.001431,0.001556,0.001694,0.001845,0.001999,0.002145,0.002303,0.002472,0.002664,0.002868,0.003108,0.003418,0.003774,0.004211,0.004609,0.005055,0.005556,0.006113,0.006716,0.007352,0.008028,0.008848,0.009735,0.010696,0.011810,0.013092,0.014309,0.015535,0.016861,0.018338,0.019990,0.021848,0.023923,0.026204,0.028652,0.031303,0.034282,0.037731,0.041779,0.046456,0.051635,0.057250,0.063463,0.070358,0.078045,0.086828,0.096859,0.108012,0.120107,0.133129,0.147355,0.162885,0.179311,0.196348,0.214043,0.232045,0.250161,0.268186,0.285893,0.303046,0.321229,0.340503,0.360933,0.382589,0.405544,0.429877,0.455669,0.483009,0.511990,0.542709,0.575272,0.609788,0.646376,0.685158,0.726268,0.769844,0.810791,0.851330,0.893897,0.938591
2000,0.006233,0.000447,0.000288,0.000226,0.000186,0.000160,0.000145,0.000138,0.000130,0.000126,0.000127,0.000135,0.000149,0.000178,0.000225,0.000286,0.000354,0.000407,0.000445,0.000459,0.000466,0.000472,0.000470,0.000468,0.000471,0.000484,0.000504,0.000527,0.000548,0.000575,0.000613,0.000670,0.000734,0.000798,0.000861,0.000931,0.001021,0.001128,0.001235,0.001348,0.001465,0.001594,0.001724,0.001868,0.002006,0.002151,0.002309,0.002495,0.002694,0.002910,0.003149,0.003424,0.003749,0.004119,0.004562,0.005003,0.005484,0.005997,0.006597,0.007255,0.007968,0.008788,0.009632,0.010575,0.011673,0.012908,0.014186,0.015494,0.016814,0.018237,0.019824,0.021634,0.023681,0.025978,0.028544,0.031338,0.034353,0.037706,0.041564,0.046040,0.051120,0.056742,0.062994,0.070090,0.078135,0.087153,0.096983,0.107639,0.119457,0.132719,0.147484,0.163593,0.180627,0.198091,0.215861,0.233942,0.252147,0.270272,0.288094,0.305379,0.323702,0.343124,0.363712,0.385534,0.408666,0.433186,0.459178,0.486728,0.515932,0.546888,0.579701,0.614483,0.651352,0.690433,0.731859,0.775771,0.822317,0.865018,0.908269,0.953683
2001,0.006132,0.000458,0.000289,0.000233,0.000187,0.000158,0.000143,0.000135,0.000128,0.000125,0.000123,0.000128,0.000143,0.000170,0.000215,0.000277,0.000352,0.000407,0.000430,0.000441,0.000449,0.000457,0.000462,0.000477,0.000490,0.000506,0.000524,0.000553,0.000585,0.000616,0.000646,0.000683,0.000747,0.000815,0.000886,0.000966,0.001058,0.001166,0.001287,0.001401,0.001507,0.001616,0.001755,0.001915,0.002075,0.002233,0.002384,0.002553,0.002746,0.002973,0.003190,0.003445,0.003772,0.004121,0.004488,0.004961,0.005463,0.006011,0.006579,0.007203,0.007858,0.008587,0.009450,0.010388,0.011435,0.012607,0.013828,0.015108,0.016483,0.017975,0.019581,0.021350,0.023369,0.025630,0.028081,0.030825,0.033939,0.037401,0.041271,0.045628,0.050509,0.056071,0.062478,0.069721,0.077824,0.086723,0.096587,0.107650,0.119749,0.132724,0.146748,0.162097,0.178916,0.196879,0.215428,0.234250,0.253114,0.271765,0.289931,0.307327,0.325766,0.345312,0.366031,0.387993,0.411272,0.435949,0.462106,0.489832,0.519222,0.550375,0.583398,0.618402,0.655506,0.694836,0.736526,0.780718,0.821176,0.862235,0.905347,0.950614
2002,0.006275,0.000421,0.000269,0.000216,0.000177,0.000153,0.000134,0.000127,0.000127,0.000127,0.000126,0.000131,0.000147,0.000177,0.000220,0.000283,0.000361,0.000421,0.000453,0.000463,0.000467,0.000473,0.000469,0.000469,0.000480,0.000493,0.000510,0.000530,0.000566,0.000603,0.000640,0.000681,0.000733,0.000796,0.000869,0.000953,0.001040,0.001137,0.001254,0.001391,0.001516,0.001650,0.001796,0.001962,0.002117,0.002272,0.002428,0.002612,0.002824,0.003028,0.003235,0.003461,0.003725,0.004072,0.004447,0.004852,0.005348,0.005874,0.006452,0.007071,0.007757,0.008455,0.009214,0.010105,0.011121,0.012266,0.013495,0.014837,0.016285,0.017826,0.019446,0.021222,0.023234,0.025469,0.027928,0.030699,0.033812,0.037231,0.041002,0.045310,0.050299,0.056036,0.062543,0.069705,0.077586,0.086444,0.096334,0.107376,0.119599,0.132862,0.147304,0.163343,0.180833,0.199194,0.217748,0.236587,0.255487,0.274203,0.292473,0.310021,0.328622,0.348340,0.369240,0.391395,0.414878,0.439771,0.466157,0.494127,0.523774,0.555201,0.588513,0.623823,0.661253,0.700928,0.742984,0.785859,0.825152,0.866410,0.909730,0.955217
2003,0.006087,0.000412,0.000288,0.000229,0.000181,0.000148,0.000132,0.000127,0.000126,0.000129,0.000131,0.000131,0.000137,0.000157,0.000193,0.000255,0.000333,0.000401,0.000452,0.000473,0.000484,0.000491,0.000497,0.000501,0.000509,0.000518,0.000538,0.000559,0.000578,0.000608,0.000636,0.000671,0.000718,0.000789,0.000871,0.000960,0.001046,0.001137,0.001238,0.001362,0.001501,0.001638,0.001777,0.001926,0.002103,0.002279,0.002454,0.002627,0.002812,0.003031,0.003266,0.003511,0.003763,0.004043,0.004398,0.004785,0.005233,0.005822,0.006440,0.007076,0.007719,0.008427,0.009222,0.010081,0.011075,0.012101,0.013198,0.014464,0.015893,0.017453,0.019107,0.020874,0.022834,0.025010,0.027451,0.030205,0.033295,0.036754,0.040560,0.044749,0.049508,0.055040,0.061382,0.068527,0.076536,0.085452,0.095423,0.106488,0.118663,0.132009,0.146585,0.162694,0.180074,0.198068,0.216277,0.234779,0.253364,0.271802,0.289846,0.307237,0.325671,0.345211,0.365924,0.387879,0.411152,0.435821,0.461970,0.489688,0.519070,0.550214,0.583227,0.618220,0.655314,0.692470,0.727094,0.763448,0.801621,0.841702,0.883787,0.927976
2004,0.006091,0.000461,0.000259,0.000210,0.000176,0.000153,0.000135,0.000124,0.000119,0.000118,0.000119,0.000121,0.000137,0.000168,0.000217,0.000277,0.000348,0.000409,0.000453,0.000470,0.000472,0.000473,0.000470,0.000471,0.000482,0.000501,0.000529,0.000552,0.000572,0.000595,0.000622,0.000665,0.000719,0.000772,0.000837,0.000908,0.000988,0.001087,0.001191,0.001307,0.001445,0.001585,0.001743,0.001902,0.002065,0.002258,0.002454,0.002626,0.002807,0.003008,0.003232,0.003450,0.003679,0.003940,0.004271,0.004659,0.005086,0.005579,0.006174,0.006766,0.007409,0.008101,0.008863,0.009677,0.010577,0.011605,0.012732,0.013951,0.015246,0.016728,0.018407,0.020221,0.022205,0.024362,0.026683,0.029211,0.032045,0.035261,0.038885,0.043003,0.047724,0.053131,0.059253,0.066115,0.073775,0.082267,0.091705,0.102294,0.113978,0.126623,0.140567,0.155967,0.172597,0.190123,0.207749,0.225649,0.243615,0.261419,0.278814,0.295543,0.313276,0.332072,0.351997,0.373116,0.395503,0.419234,0.444388,0.471051,0.499314,0.529273,0.561029,0.594691,0.630372,0.668195,0.708286,0.750783,0.795830,0.843580,0.889806,0.934296
2005,0.006156,0.000416,0.000247,0.000196,0.000162,0.000145,0.000141,0.000134,0.000126,0.000120,0.000115,0.000118,0.000130,0.000154,0.000193,0.000247,0.000317,0.000383,0.000430,0.000453,0.000464,0.000475,0.000484,0.000490,0.000497,0.000506,0.000521,0.000543,0.000575,0.000608,0.000648,0.000697,0.000746,0.000786,0.000831,0.000896,0.000982,0.001077,0.001189,0.001314,0.001436,0.001583,0.001750,0.001914,0.002067,0.002235,0.002437,0.002645,0.002868,0.003100,0.003333,0.003571,0.003803,0.004028,0.004276,0.004593,0.004998,0.005466,0.005986,0.006616,0.007264,0.007989,0.008786,0.009640,0.010545,0.011529,0.012580,0.013754,0.015086,0.016581,0.018244,0.020064,0.022023,0.024103,0.026329,0.028848,0.031846,0.035314,0.039162,0.043377,0.047992,0.053186,0.059169,0.066044,0.073907,0.082780,0.092605,0.103516,0.115769,0.129226,0.143733,0.159346,0.176128,0.193996,0.212140,0.230557,0.249028,0.267309,0.285140,0.302248,0.320383,0.339606,0.359983,0.381582,0.404477,0.428745,0.454470,0.481738,0.510642,0.541281,0.573758,0.608183,0.644674,0.683355,0.724356,0.767817,0.813886,0.862720,0.914483,0.961226
2006,0.006055,0.000433,0.000264,0.000206,0.000166,0.000142,0.000129,0.000119,0.000113,0.000110,0.000109,0.000111,0.000119,0.000140,0.000178,0.000235,0.000306,0.000370,0.000423,0.000456,0.000471,0.000486,0.000488,0.000493,0.000509,0.000525,0.000547,0.000574,0.000594,0.000622,0.000650,0.000689,0.000730,0.000776,0.000830,0.000897,0.000973,0.001065,0.001176,0.001297,0.001415,0.001553,0.001720,0.001899,0.002071,0.002236,0.002408,0.002620,0.002840,0.003056,0.003276,0.003499,0.003751,0.004018,0.004310,0.004613,0.004956,0.005403,0.005918,0.006481,0.007137,0.007775,0.008512,0.009324,0.010264,0.011326,0.012358,0.013484,0.014735,0.016179,0.017799,0.019554,0.021495,0.023606,0.025860,0.028318,0.031209,0.034508,0.038106,0.042112,0.046692,0.051850,0.057649,0.064172,0.071745,0.080263,0.089863,0.100541,0.112440,0.125827,0.140115,0.155541,0.172078,0.189685,0.208397,0.228311,0.248891,0.270058,0.290844,0.310488,0.330991,0.352349,0.374553,0.397591,0.421447,0.446734,0.473538,0.501950,0.532067,0.563991,0.597830,0.633700,0.671722,0.712026,0.752611,0.790241,0.829753,0.871241,0.914803,0.960543
2007,0.006096,0.000434,0.000253,0.000200,0.000158,0.000134,0.000124,0.000120,0.000119,0.000117,0.000115,0.000113,0.000123,0.000147,0.000181,0.000232,0.000296,0.000355,0.000408,0.000438,0.000455,0.000472,0.000482,0.000493,0.000504,0.000517,0.000538,0.000562,0.000597,0.000631,0.000654,0.000685,0.000722,0.000768,0.000832,0.000898,0.000960,0.001038,0.001147,0.001262,0.001380,0.001492,0.001622,0.001796,0.001986,0.002172,0.002374,0.002591,0.002811,0.003023,0.003268,0.003506,0.003714,0.003955,0.004240,0.004543,0.004872,0.005262,0.005744,0.006282,0.006845,0.007501,0.008200,0.008995,0.009897,0.010927,0.011985,0.013105,0.014294,0.015631,0.017149,0.018885,0.020863,0.022990,0.025291,0.027854,0.030662,0.033774,0.037245,0.041122,0.045582,0.050823,0.056620,0.062983,0.070253,0.078673,0.088088,0.098434,0.110174,0.122913,0.137269,0.152371,0.168508,0.185924,0.205057,0.225103,0.245510,0.266984,0.287725,0.305508,0.324281,0.344090,0.364984,0.387015,0.410236,0.434850,0.460941,0.488598,0.517913,0.548988,0.581928,0.616843,0.653854,0.693085,0.734670,0.778750,0.825475,0.875004,0.927504,0.975837
2008,0.005952,0.000416,0.000243,0.000197,0.000158,0.000132,0.000116,0.000109,0.000106,0.000105,0.000106,0.000110,0.000116,0.000134,0.000169,0.000216,0.000268,0.000320,0.000369,0.000407,0.000433,0.000450,0.000461,0.000471,0.000485,0.000506,0.000526,0.000548,0.000580,0.000615,0.000646,0.000678,0.000708,0.000744,0.000808,0.000879,0.000939,0.001011,0.001098,0.001214,0.001351,0.001490,0.001633,0.001796,0.001988,0.002181,0.002377,0.002581,0.002801,0.003057,0.003300,0.003526,0.003760,0.003975,0.004236,0.004547,0.004877,0.005224,0.005647,0.006186,0.006807,0.007446,0.008201,0.008984,0.009865,0.010816,0.011900,0.013068,0.014320,0.015673,0.017114,0.018824,0.020838,0.022984,0.025336,0.027858,0.030696,0.033802,0.037322,0.041239,0.045667,0.050835,0.056819,0.063431,0.070705,0.079048,0.088584,0.099299,0.111325,0.124602,0.138960,0.154921,0.171748,0.190003,0.210442,0.232140,0.254040,0.274975,0.294786,0.314864,0.335799,0.357581,0.380195,0.403624,0.427841,0.453512,0.480722,0.509566,0.540140,0.572548,0.606901,0.643315,0.681914,0.722829,0.766199,0.812171,0.860901,0.912555,0.961880,1.000000
2009,0.005728,0.000373,0.000242,0.000197,0.000159,0.000134,0.000117,0.000104,0.000101,0.000106,0.000110,0.000116,0.000122,0.000134,0.000161,0.000206,0.000262,0.000316,0.000359,0.000385,0.000407,0.000433,0.000456,0.000481,0.000502,0.000523,0.000550,0.000575,0.000606,0.000636,0.000663,0.000690,0.000734,0.000785,0.000830,0.000884,0.000954,0.001035,0.001120,0.001219,0.001345,0.001476,0.001617,0.001781,0.001966,0.002169,0.002385,0.002599,0.002802,0.003009,0.003260,0.003523,0.003814,0.004082,0.004327,0.004605,0.004908,0.005245,0.005631,0.006104,0.006676,0.007253,0.007909,0.008731,0.009560,0.010483,0.011451,0.012567,0.013756,0.015036,0.016452,0.018058,0.019908,0.022032,0.024413,0.026913,0.029551,0.032543,0.035899,0.039625,0.043844,0.048744,0.054438,0.060842,0.067965,0.075966,0.085004,0.095066,0.106033,0.117899,0.131237,0.145834,0.162393,0.179479,0.197361,0.216372,0.236499,0.256582,0.276785,0.296282,0.316535,0.337510,0.359171,0.381471,0.404359,0.428621,0.454338,0.481598,0.510494,0.541124,0.573591,0.608007,0.644487,0.683156,0.724146,0.767595,0.813650,0.862469,0.914217,0.962211
